------ulasan_bapperida_diy-------
no,id,Username,Rating,Stars,Date,Review Text
50,ChdDSUhNMG9nS0VJQ0FnSUNVdEo3SnZ3RRAB,Rina Apriliani,5,⭐⭐⭐⭐⭐,7 years ago,     
51,ChdDSUhNMG9nS0VJQ0FnSURrdmFXNTZnRRAB,PHI,4,⭐⭐⭐⭐,7 years ago,     
52,ChZDSUhNMG9nS0VJQ0FnSURFdnV2cUtREAE,Sigit Prstya18,5,⭐⭐⭐⭐⭐,7 years ago,     
53,ChdDSUhNMG9nS0VJQ0FnSUM0cEx1Tmp3RRAB,Zainal Fauzi,5,⭐⭐⭐⭐⭐,7 years ago,12 reviews      
54,ChdDSUhNMG9nS0VJQ0FnSURJNW9EeGx3RRAB,Windy Elfasari,5,⭐⭐⭐⭐⭐,7 years ago,     
55,ChdDSUhNMG9nS0VJQ0FnSUR3aUtteG1BRRAB,Agus Karyanto,5,⭐⭐⭐⭐⭐,7 years ago,     
56,ChdDSUhNMG9nS0VJQ0FnSUNBbzlpVF9nRRAB,adhi,5,⭐⭐⭐⭐⭐,7 years ago,     
57,ChZDSUhNMG9nS0VJQ0FnSUNRX0ttZVRBEAE,Suprihatin New,2,⭐⭐,8 years ago,1 review · 4 photos      
58,ChZDSUhNMG9nS0VJQ0FnSUNRMmEtREp3EAE,Sarah MA,4,⭐⭐⭐⭐,8 years ago,     
59,ChdDSUhNMG9nS0VJQ0FnSURRX1l1bTJ3RRAB,Fabian Nosa,5,⭐⭐⭐⭐⭐,8 years ago,1 review · 1 photo      
60,ChZDSUhNMG9nS0VJQ0FnSURRdDVIeU5nEAE,Abdul Muzh'af suriadi,5,⭐⭐⭐⭐⭐,9 years ago,     
61,ChZDSUhNMG9nS0VJQ0FnSUNBbS02NWZ3EAE,tomapiya pOe,5,⭐⭐⭐⭐⭐,9 years ago,     
62,ChdDSUhNMG9nS0VJQ0FnSUNnX3Z5MWdRRRAB,Moch.Rinaldi Yansyah,5,⭐⭐⭐⭐⭐,9 years ago,     
63,ChZDSUhNMG9nS0VJQ0FnSURBMHRHM0lBEAE,Iqbal Jauhar,5,⭐⭐⭐⭐⭐,10 years ago,1 review · 1 photo      
64,ChZDSUhNMG9nS0VJQ0FnSURBaE5tOVZ3EAE,Fahmi Auliya,5,⭐⭐⭐⭐⭐,10 years ago,     
65,ChZDSUhNMG9nS0VJQ0FnSUNRdHFXUWFnEAE,Bhayu Kuncoro,5,⭐⭐⭐⭐⭐,10 years ago,2 reviews · 8 photos      
--------ulasan_bpka_diy--------
no,id,Username,Rating,Stars,Date,Review Text
1,Ci9DQUlRQUNvZENodHljRjlvT2xKeE5IWlJSR2hqY25kaVUybHFURzUzUkhwRlVtYxAB,Ivan Tiyuranto,1,⭐,2 months ago,"The security guard/public order officer at the east gate, June 2, 2026, at 8:00 AM, lacked etiquette and manners. When asked politely, his tone was harsh and impolite. Please educate him to be more friendly."
2,ChZDSUhNMG9nS0VJQ0FnSURJeU02aklREAE,Mas Imam St,5,⭐⭐⭐⭐⭐,7 years ago,"Car parking is spacious, motorbike parking is less spacious"
3,ChZDSUhNMG9nS0VJQ0FnSUNVdGNxNkR3EAE,Erma Umayah,5,⭐⭐⭐⭐⭐,7 years ago,The agency that manages the finances of the DIY Regional Government
4,ChdDSUhNMG9nS0VJQ0FnSUR3bk9yTm13RRAB,Mochamad Hapsakti Nurhindratno,4,⭐⭐⭐⭐,7 years ago,DPKAA DIY joss
5,ChZDSUhNMG9nS0VJQ0FnSUNFZ09xa2NnEAE,Dezurra U.Z,5,⭐⭐⭐⭐⭐,7 years ago,Special
6,Ci9DQUlRQUNvZENodHljRjlvT2pkcldqZzRaSEpNUzFBd1RFdG5VM1F6V0hNd1dWRRAB,jairi irawan,5,⭐⭐⭐⭐⭐,2 weeks ago,      NEW
7,Ci9DQUlRQUNvZENodHljRjlvT2xVeVlsVm1iMU15UkZSaFNFWlhkMmRUYkdGYVZtYxAB,wiwid ardhianto,3,⭐⭐⭐,2 months ago,     
8,ChdDSUhNMG9nS0VJQ0FnSURmbWZhSXN3RRAB,Indri Ika,5,⭐⭐⭐⭐⭐,a year ago,1 review · 7 photos      
9,ChZDSUhNMG9nS0VJQ0FnSUN4NDlDamF3EAE,Anangha Yasmina,5,⭐⭐⭐⭐⭐,3 years ago,     
10,ChdDSUhNMG9nS0VJQ0FnSUNDNm8ySXhnRRAB,Rendi Praditya,5,⭐⭐⭐⭐⭐,6 years ago,4 reviews      
11,ChdDSUhNMG9nS0VJQ0FnSURVMUxTcXZBRRAB,Berlian Freenanda,5,⭐⭐⭐⭐⭐,7 years ago,     
12,ChdDSUhNMG9nS0VJQ0FnSUNBX01YV3ZBRRAB,rianti w,5,⭐⭐⭐⭐⭐,8 years ago,5 reviews · 1 photo      
---------ulasan_department_marine_and_fisheries----------
no,id,Username,Rating,Stars,Date,Review Text
1,ChdDSUhNMG9nS0VJQ0FnSURTMF82Y3pBRRAB,mbah karyo,5,⭐⭐⭐⭐⭐,5 years ago,good
2,ChZDSUhNMG9nS0VJQ0FnSURLcmRhM1lBEAE,Muhammad Afrizal,5,⭐⭐⭐⭐⭐,5 years ago,well
3,ChZDSUhNMG9nS0VJQ0FnSURoX2VPRVNREAE,Amir amir,5,⭐⭐⭐⭐⭐,3 years ago,representative
4,ChdDSUhNMG9nS0VJQ0FnSURReHNucmtBRRAB,Hary L. Prabowo,3,⭐⭐⭐,8 years ago,Good
5,Ci9DQUlRQUNvZENodHljRjlvT2twUE5GRTJaR2RpUlhST1VuUklaRUZ3TFdKVVVtYxAB,Ridwan hasani,5,⭐⭐⭐⭐⭐,3 months ago,"Clean, friendly...
Participating in the 2026 school fish-eating festival outreach program."
6,ChdDSUhNMG9nS0VJQ0FnSUNWOW9qXzRnRRAB,Ari Arifin,5,⭐⭐⭐⭐⭐,2 years ago,"Good service, comfortable, spacious"
7,ChZDSUhNMG9nS0VJQ0FnSUMxd0x5MWRREAE,Zacky,5,⭐⭐⭐⭐⭐,2 years ago,"Friendly, good service and comfortable"
8,ChZDSUhNMG9nS0VJQ0FnSUNJdDUyeGVnEAE,adnan iskandar,4,⭐⭐⭐⭐,7 years ago,"Yogyakarta Regency Maritime and Fisheries Service, the place is cool, there are aquascape decorations in front of the guest reception area"
9,ChZDSUhNMG9nS0VJQ0FnSURPOGVHeUJBEAE,Taufan Anggoro,5,⭐⭐⭐⭐⭐,4 years ago,The room is spacious and comfortable
10,ChdDSUhNMG9nS0VJQ0FnSUNxeVBEYnlnRRAB,Priyanto Handyono,5,⭐⭐⭐⭐⭐,5 years ago,"The security guards are friendly and responsive, the service is good 👍 …"
11,ChZDSUhNMG9nS0VJQ0FnSUNhejhheGZBEAE,Heru Waskitho,5,⭐⭐⭐⭐⭐,5 years ago,The staff are friendly and provide detailed fisheries information.
12,ChdDSUhNMG9nS0VJQ0FnSURndXV5UXhBRRAB,Dangau Prasasti,5,⭐⭐⭐⭐⭐,10 years ago,"There is an open junior chess tournament on May 1, 2016. Participants are elementary, middle, and high school students. Participants are from Sleman, Gunungkidul, and Yogyakarta."
13,ChdDSUhNMG9nS0VJQ0FnSUN2Ny1yR3RRRRAB,Dian Kusuma Dewi,5,⭐⭐⭐⭐⭐,a year ago,"The service is okay, the staff are quite responsive,"
14,ChdDSUhNMG9nS0VJQ0FnSUNKeExfdHZ3RRAB,Andry Purwanto,5,⭐⭐⭐⭐⭐,3 years ago,the office is comfortable
15,ChZDSUhNMG9nS0VJQ0FnSUNRaGJxdFNBEAE,Siti Nienieng,5,⭐⭐⭐⭐⭐,8 years ago,This is a very good program to encourage the people of Jogja to enjoy eating fish.
16,ChdDSUhNMG9nS0VJQ0FnSUNBM3BIUjlRRRAB,Local Guide Fotografer,3,⭐⭐⭐,9 years ago,"Yogyakarta Maritime Affairs and Fisheries Office. It's a bit hidden, off the main road, but still easy to find."
17,ChZDSUhNMG9nS0VJQ0FnSUNLeE1qcExREAE,Rudi Abat,4,⭐⭐⭐⭐,5 years ago,"The office is clean and comfortable, during the pandemic they implemented health protocols"
18,ChZDSUhNMG9nS0VJQ0FnSURUd092SmZnEAE,aditya yuda Pranata,5,⭐⭐⭐⭐⭐,2 years ago,"Thank you for your cooperation, sir/madam."
19,ChdDSUhNMG9nS0VJQ0FnSUNnMFlpd2dRRRAB,Kadri Kadri,1,⭐,8 years ago,1 week UPR training at DKP Jogja
20,ChdDSUhNMG9nS0VJQ0FnSUNHbHJyMzNBRRAB,Parikesit Prasty S,5,⭐⭐⭐⭐⭐,4 years ago,Friendly and fast service
21,ChdDSUhNMG9nS0VJQ0FnSURBazlxcXpnRRAB,anton legowo,5,⭐⭐⭐⭐⭐,8 years ago,FUN
22,ChdDSUhNMG9nS0VJQ0FnSUNLcEltLXRBRRAB,Thifal Dwipurnadhani,5,⭐⭐⭐⭐⭐,Edited 5 years ago,Clean and comfortable
23,ChdDSUhNMG9nS0VJQ0FnSUR1LXJpaXdnRRAB,Dedy Wahyu Ardyanto,5,⭐⭐⭐⭐⭐,4 years ago,     
24,ChZDSUhNMG9nS0VJQ0FnSUM4Z3BPVkZREAE,ENDAH ESTI ANSHORY,5,⭐⭐⭐⭐⭐,6 years ago,     
25,ChZDSUhNMG9nS0VJQ0FnSUNtaEs2UVVBEAE,jagoan menoreh,4,⭐⭐⭐⭐,4 years ago,friendly security guard
26,ChdDSUhNMG9nS0VJQ0FnSUNndXN6OGxBRRAB,Agus Fitriyanto,1,⭐,8 years ago,There will be memories here
27,ChZDSUhNMG9nS0VJQ0FnSUNxelBielN3EAE,Mufti Khusaeni,5,⭐⭐⭐⭐⭐,5 years ago,Good
28,Ci9DQUlRQUNvZENodHljRjlvT25wUGNHUkhSR0kyUmpWQmFVSkpia3M0VDJSa1ZYYxAB,FERDIAN ADY SUDRAJAT 230103101,5,⭐⭐⭐⭐⭐,22 hours ago,1 review · 1 photo       NEW
29,Ci9DQUlRQUNvZENodHljRjlvT2tGbFZUbHdUVWhmZEcxWlltMXhkMlZRTmxCSmRYYxAB,Indra Irawanto,5,⭐⭐⭐⭐⭐,2 months ago,8 reviews      
30,Ci9DQUlRQUNvZENodHljRjlvT21aU1MxZENjVk5vZEUweFR6UlJOVXg1ZVhNMGRHYxAB,NdahBina rahma,5,⭐⭐⭐⭐⭐,3 months ago,     
31,Ci9DQUlRQUNvZENodHljRjlvT2xaTVRETTVURzFyVkhsUlVGSTNVazlOUW5wTk5rRRAB,Rian Saputra,5,⭐⭐⭐⭐⭐,7 months ago,     
32,Ci9DQUlRQUNvZENodHljRjlvT2pRM1ZFODBWMTk2TjJNM1ZGazJZMWMxTVZWNmJXYxAB,Cindy imuttt,5,⭐⭐⭐⭐⭐,8 months ago,     
33,ChZDSUhNMG9nS0VJQ0FnSURmamE3SEtnEAE,Purnomo Sutanto,5,⭐⭐⭐⭐⭐,a year ago,     
34,ChZDSUhNMG9nS0VJQ0FnSUNsc3JPRkpnEAE,Yulia Reni,4,⭐⭐⭐⭐,2 years ago,     
35,ChZDSUhNMG9nS0VJQ0FnSUNxbGV1T1RnEAE,Tolok Triasih,5,⭐⭐⭐⭐⭐,5 years ago,2 reviews      
36,ChdDSUhNMG9nS0VJQ0FnSUNxbGV1VzFRRRAB,Mojaa,5,⭐⭐⭐⭐⭐,5 years ago,1 review      
37,ChdDSUhNMG9nS0VJQ0FnSUNxbUs2TDFnRRAB,Agung Prasetyo,5,⭐⭐⭐⭐⭐,5 years ago,1 review      
38,ChdDSUhNMG9nS0VJQ0FnSURTaTh5SXdBRRAB,Alif Banyumili,4,⭐⭐⭐⭐,5 years ago,     
39,ChdDSUhNMG9nS0VJQ0FnSURTbGJ5dHBRRRAB,Tiara Ramadhani,5,⭐⭐⭐⭐⭐,5 years ago,7 reviews · 5 photos      
40,ChZDSUhNMG9nS0VJQ0FnSURTb29ybU5BEAE,Mariona lm,4,⭐⭐⭐⭐,5 years ago,     
41,ChZDSUhNMG9nS0VJQ0FnSUNTaV9MdkhBEAE,Trie Miyarno,5,⭐⭐⭐⭐⭐,5 years ago,     
42,ChdDSUhNMG9nS0VJQ0FnSUQ4azczcG13RRAB,Service AC Jogja-Karya Graha Utama,5,⭐⭐⭐⭐⭐,6 years ago,     
43,ChZDSUhNMG9nS0VJQ0FnSUQ4eHJ2VUdnEAE,Harian suan,1,⭐,6 years ago,     
44,ChZDSUhNMG9nS0VJQ0FnSUNvd0piSWJnEAE,Evie Sumarno,1,⭐,7 years ago,     
45,ChdDSUhNMG9nS0VJQ0FnSURJbnRDbzF3RRAB,agus gunawan,5,⭐⭐⭐⭐⭐,7 years ago,6 reviews      
46,ChdDSUhNMG9nS0VJQ0FnSUN3dmRIaDBnRRAB,Teuku Arfa Tanjung,5,⭐⭐⭐⭐⭐,8 years ago,     
47,ChdDSUhNMG9nS0VJQ0FnSURRMEktem9nRRAB,Danur Windo,5,⭐⭐⭐⭐⭐,8 years ago,     
48,ChZDSUhNMG9nS0VJQ0FnSURBdGNDN2ZnEAE,Ringgow m,4,⭐⭐⭐⭐,9 years ago,1 review · 2 photos      
49,ChdDSUhNMG9nS0VJQ0FnSUNnaTlXeHZRRRAB,Asmadi Amiruddin,5,⭐⭐⭐⭐⭐,9 years ago,5 reviews      
50,ChdDSUhNMG9nS0VJQ0FnSUNReWQzUm5BRRAB,Reza Yunita,4,⭐⭐⭐⭐,9 years ago,1 review      
51,ChdDSUhNMG9nS0VJQ0FnSUNna2FXZ3BRRRAB,Muksin,5,⭐⭐⭐⭐⭐,10 years ago,     
---------ulasan_dinas_komunikasi_dan_informatika_diy----------
no,id,Username,Rating,Stars,Date,Review Text
1,ChdDSUhNMG9nS0VJQ0FnSUNxdEpTVGdBRRAB,Yuliana Dik Yull,4,⭐⭐⭐⭐,5 years ago,Sharing and learning about technology would be good move if you do here since the people who are competent about those field will help you. They have such as a working space for those who need extra internet connection and its for free. …
2,ChZDSUhNMG9nS0VJQ0FnSUNjcVpEOEFREAE,Asppehorti NKRI,5,⭐⭐⭐⭐⭐,6 years ago,"This is a good place for social media activist meet up. Facilitated by government and it's a free service. We can use this place for learning group, Focus Grup Discussion, mini seminar with free high speed wifi."
3,ChdDSUhNMG9nS0VJQ0FnSURDbk9LWmxnRRAB,Faradina Harumi,5,⭐⭐⭐⭐⭐,5 years ago,"great place, great office"
4,Ci9DQUlRQUNvZENodHljRjlvT2xGNGJXeEJjbGhXYjNWcFZHc3dWVTloTWpkSlNuYxAB,Imam Suharjo,5,⭐⭐⭐⭐⭐,3 months ago,"This is our umpteenth time working here. The office is located in the city center and is quite spacious and cool, with many large trees.
There's a hall for seminars with a capacity of around 80 people."
5,Ci9DQUlRQUNvZENodHljRjlvT213NVdXcG5RMWxrYkZWamRGOHRkRkJ0VERaWWFHYxAB,Mukti Adhy,2,⭐⭐,4 months ago,"Please fix the E-Lapor website.
1. I want to report using Google email, but it doesn't work.
2. There's no error message explaining why the report failed. …"
6,ChdDSUhNMG9nS0VJQ0FnSUNnOGU2QmdRRRAB,Faiz Perjuangan,5,⭐⭐⭐⭐⭐,7 years ago,"Finally, I can come here, and I can join a cool office. They have a coworking space that just launched in September 2018, if I'm not mistaken. It's said to be the first coworking space that's friendly to people with disabilities. So, …"
7,ChZDSUhNMG9nS0VJQ0FnSUNtcFlxNlNBEAE,Rudi Abat,4,⭐⭐⭐⭐,4 years ago,"The Yogyakarta Communications and Information Agency is located on Jalan Brigjend Katamso, South THR. I remember the free internet cafes here for students and the general public. The location is very strategic."
8,ChZDSUhNMG9nS0VJQ0FnSUR5b2IySmFnEAE,Fahmi Husein,5,⭐⭐⭐⭐⭐,5 years ago,"Finally arrived at the DIY Communications and Information Service, the service was friendly and to comply with health protocols, when I visited here the main door was temporarily closed."
9,ChZDSUhNMG9nS0VJQ0FnSUNvMXNfNUJnEAE,Fatya Zaki Ubaidillah,5,⭐⭐⭐⭐⭐,7 years ago,"+ Ample parking
+ Usually has events …"
10,ChZDSUhNMG9nS0VJQ0FnSUMwM0xEb2FREAE,Admin,4,⭐⭐⭐⭐,6 years ago,"There was an event so we came here, and it turned out to be a great place. The event was in the Sadewa room. The committee wanted to use a microphone, but there wasn't one. 😁 …"
11,ChZDSUhNMG9nS0VJQ0FnSUQwNmZTS05REAE,Rahmat Nur Kholis,5,⭐⭐⭐⭐⭐,6 years ago,I attended an event here last year. The place is nice and clean. There's also a work area called Srawung Galuh.
12,ChZDSUhNMG9nS0VJQ0FnSUN3MTdEc0ZREAE,Dwi Subekti,4,⭐⭐⭐⭐,9 years ago,"As of January 2017, services at the Information Plaza were suspended until further notice. This location will be used as the Yogyakarta Regional Government's PPID office."
13,ChZDSUhNMG9nS0VJQ0FnSUR5dnYyZ0V3EAE,Devi Friesta,2,⭐⭐,5 years ago,"The lady guarding the front is wearing a black dress and a black hijab, she is not friendly and arrogant, I don't know what her field is here but she is really annoying."
14,ChZDSUhNMG9nS0VJQ0FnSURnaEtMSVRREAE,Yunia NIArfianti,5,⭐⭐⭐⭐⭐,9 years ago,"Starting from the Department of Information, then the structure changed several times until finally it now became the DIY Communications and Information Service."
15,ChZDSUhNMG9nS0VJQ0FnSUR4eS0yQ1dnEAE,latifah nurrohmah,1,⭐,3 years ago,"Nga is really nice, this is my first time here, asking about internship information, Ms. Nga is rude and friendly"
16,ChZDSUhNMG9nS0VJQ0FnSUQ3aXMyRENREAE,GeoVyu Berliano,5,⭐⭐⭐⭐⭐,2 years ago,"pleasant atmosphere, free unlimited fast wifi..."
17,ChZDSUhNMG9nS0VJQ0FnSURBMy1TeVpnEAE,Gradaz Farm,4,⭐⭐⭐⭐,8 years ago,Government transparency is a primary concern of this agency.
18,ChZDSUhNMG9nS0VJQ0FnSURBbUtMaVlBEAE,Priyo Harjiyono,4,⭐⭐⭐⭐,8 years ago,Currently participating in the DIY Communications and Information Service social media forum event
19,ChdDSUhNMG9nS0VJQ0FnSUNVdDZta21BRRAB,RA HM,3,⭐⭐⭐,7 years ago,Gud
20,ChdDSUhNMG9nS0VJQ0FnSUR5b2Myc3JBRRAB,andrieka budi,5,⭐⭐⭐⭐⭐,5 years ago,"Great service, fast and satisfying"
21,ChZDSUhNMG9nS0VJQ0FnSUNzNnNPcWNREAE,mohamad zainuri,5,⭐⭐⭐⭐⭐,6 years ago,Nice place
22,ChdDSUhNMG9nS0VJQ0FnSURSeE96eTFnRRAB,Muhammad Izzuddin,4,⭐⭐⭐⭐,3 years ago,pleasure
23,ChdDSUhNMG9nS0VJQ0FnSURBdzRiOXRnRRAB,Mochamad Hapsakti Nurhindratno,4,⭐⭐⭐⭐,8 years ago,DIY Communication and Information Service is great
24,ChdDSUhNMG9nS0VJQ0FnSUN5bkpIUzVRRRAB,Lejar Basuki,5,⭐⭐⭐⭐⭐,5 years ago,Clean
25,ChZDSUhNMG9nS0VJQ0FnSUNRNy02eVRnEAE,Rudi Winarso,5,⭐⭐⭐⭐⭐,8 years ago,Greetings #youth
26,Ci9DQUlRQUNvZENodHljRjlvT2tKdFRrZzRXazAzWXkxRmVuVkZkV3B4WTBKTGJWRRAB,ipunk oks,5,⭐⭐⭐⭐⭐,4 weeks ago,     
27,Ci9DQUlRQUNvZENodHljRjlvT2s5dFExbHJXRlo2Y0c5ekxYaHJTWFZLZFVWc1RrRRAB,Jose Nugie,5,⭐⭐⭐⭐⭐,10 months ago,     
28,ChZDSUhNMG9nS0VJQ0FnSURMN1B2T2V3EAE,laksono adi,5,⭐⭐⭐⭐⭐,2 years ago,     
29,ChZDSUhNMG9nS0VJQ0FnSUNkaklDY1ZBEAE,Aswino Wardhana,5,⭐⭐⭐⭐⭐,2 years ago,     
30,ChZDSUhNMG9nS0VJQ0FnSUNCa3NhQUhBEAE,novie amalya,5,⭐⭐⭐⭐⭐,3 years ago,     
31,ChZDSUhNMG9nS0VJQ0FnSURPelpQOFZBEAE,Sukmana Suci W,4,⭐⭐⭐⭐,4 years ago,     
32,ChdDSUhNMG9nS0VJQ0FnSUNPLXNMN2d3RRAB,Sigit Ariyanto,5,⭐⭐⭐⭐⭐,4 years ago,     
33,ChdDSUhNMG9nS0VJQ0FnSUNpaTRuNzZBRRAB,Mirnawaty Ahaya,5,⭐⭐⭐⭐⭐,5 years ago,2 reviews      
34,ChdDSUhNMG9nS0VJQ0FnSUNpM3U2Vl9nRRAB,ANTONIUS SUTEJO,4,⭐⭐⭐⭐,5 years ago,     
35,ChdDSUhNMG9nS0VJQ0FnSUNzaThYbXpBRRAB,Rony Primanto,5,⭐⭐⭐⭐⭐,6 years ago,     
36,ChdDSUhNMG9nS0VJQ0FnSUQwZzhydC13RRAB,Andri Gunawan,5,⭐⭐⭐⭐⭐,6 years ago,     
37,ChdDSUhNMG9nS0VJQ0FnSURZNkpyNjdRRRAB,Ti Su,1,⭐,7 years ago,3 reviews · 10 photos      
38,ChZDSUhNMG9nS0VJQ0FnSUNJdC1hMWFREAE,Yan Arief,5,⭐⭐⭐⭐⭐,7 years ago,     
39,ChdDSUhNMG9nS0VJQ0FnSUNJN3IzMTFnRRAB,AGP TV,5,⭐⭐⭐⭐⭐,7 years ago,     
40,ChdDSUhNMG9nS0VJQ0FnSUNndzZ5bHFRRRAB,44 Laundry Spesial Express,4,⭐⭐⭐⭐,8 years ago,     
41,ChdDSUhNMG9nS0VJQ0FnSUNRd2VPZ2dRRRAB,benny sapti,5,⭐⭐⭐⭐⭐,8 years ago,6 reviews · 6 photos      
42,ChdDSUhNMG9nS0VJQ0FnSURnN0tMaHdRRRAB,Indoprint Purwokerto,5,⭐⭐⭐⭐⭐,8 years ago,     
43,ChZDSUhNMG9nS0VJQ0FnSUNBd3BxTUpREAE,Rm Gatot,5,⭐⭐⭐⭐⭐,9 years ago,     
44,ChdDSUhNMG9nS0VJQ0FnSUNnOWZqLW53RRAB,Dewi AmanatS,5,⭐⭐⭐⭐⭐,10 years ago,     
----------ulasan_satpol_pp_diy---------
no,id,Username,Rating,Stars,Date,Review Text
1,Ci9DQUlRQUNvZENodHljRjlvT21WcmVtSXlOME5aTWpoS1QyaFZhWGhKYVRWS09IYxAB,Muhammad sutrisno Novianugraha,1,⭐,3 months ago,"To the Head of the Yogyakarta Provincial Public Order Agency (Satpol PP) and other authorities, we would like to inform you that in order to arrest and prosecute beggars carrying homemade firearms, one-handed or disabled begging at the …"
2,ChZDSUhNMG9nS0VJQ0FnSURIajdPTldBEAE,anita febriani,5,⭐⭐⭐⭐⭐,a year ago,"Please, please advise the Indomart and Alfamart parking attendants along the south side of the road. They are very annoying. Please ask the local government to provide training for these parking attendants so they can change professions. We, the community, are fed up with thuggery under the guise of parking attendants."
3,ChZDSUhNMG9nS0VJQ0FnSURqMi1HMktnEAE,hujan deras,1,⭐,2 years ago,"The vendors, food stalls, and street vendors on the sidewalks should be regulated. Even though those who want to walk on the sidewalks are covered with benches, chairs, and carts. What's more, people who can't see have to go down on the …"
4,ChdDSUhNMG9nS0VJQ0FnSURvMktpNzJRRRAB,Diki Ahmad,5,⭐⭐⭐⭐⭐,7 years ago,"The place is easily accessible because it is in the city, the parking area is also spacious."
5,ChdDSUhNMG9nS0VJQ0FnSURob1l6WnFnRRAB,Abdullah Alfarizi,1,⭐,3 years ago,"Until 10 pm on March 10, 2023, there was still dangdut music, disturbing the comfort of the surrounding community.... they said they were COMMUNITY PROTECTORS.... what the heck @pemkot Yogyakarta"
6,ChZDSUhNMG9nS0VJQ0FnSUQ2NWFpTFZ3EAE,azwar andreas,5,⭐⭐⭐⭐⭐,4 years ago,Is it permissible to hold a wedding reception at Graha Tasnem? The problem is that my nephew wants to hold a wedding and reception at Graha Tasnem behind Purawisata in the morning. I don't know how many people there will be... thank you.
7,ChZDSUhNMG9nS0VJQ0FnSURjaVA3TlVnEAE,Agung Bhaktiyar,5,⭐⭐⭐⭐⭐,6 years ago,"I want to ask, Mr. Public Order Officer, is it okay to play futsal? God willing, we'll maintain a distance of 1.5 meters. Excuse me, sir."
8,ChdDSUhNMG9nS0VJQ0FnSUNlcEktcThRRRAB,Ilham Kurniawan Adi,1,⭐,3 years ago,"At least if you open the parking lot, pay attention to it sir."
9,ChdDSUhNMG9nS0VJQ0FnSURBMzZES3hBRRAB,Gradaz Farm,5,⭐⭐⭐⭐⭐,9 years ago,The staff are friendly to the public... Thank you for your service.
10,ChdDSUhNMG9nS0VJQ0FnSURBNTc2WDlRRRAB,wahyu kuncoro,3,⭐⭐⭐,8 years ago,DIY Provincial PP Office
11,Ci9DQUlRQUNvZENodHljRjlvT2tkQ2FFRlpkakk1U0daa1RrRXhVRkE0TTFseWJHYxAB,Oktoramadhan Kafil,5,⭐⭐⭐⭐⭐,a year ago,"Wow, that's fast"
12,ChdDSUhNMG9nS0VJQ0FnSURnMl9xZzBRRRAB,Ali Yusdi,5,⭐⭐⭐⭐⭐,8 years ago,Relaxing again
13,ChZDSUhNMG9nS0VJQ0FnSUNhel82bk1BEAE,Wasiyanta,5,⭐⭐⭐⭐⭐,5 years ago,Thank God
14,Ci9DQUlRQUNvZENodHljRjlvT2pGS09GbzFVbFEyYTJKd05HcDJRa000VEdKYVFYYxAB,Cornelius Felix,1,⭐,2 weeks ago,"Sorry, to the Danurejan Public Order Agency. Don't just report a one-sided incident that cuts off people's livelihoods at the Tegalpanggung intersection. Are those reporting it also complying with the rules? Cars are parked on the side of …"
15,Ci9DQUlRQUNvZENodHljRjlvT205ZlZWQnRSelZWVHpGeGJFOU9ObEU0ZVcxck9YYxAB,Iryawan,4,⭐⭐⭐⭐,11 months ago,     
16,Ci9DQUlRQUNvZENodHljRjlvT2xGSFlWZFhOR1JHWkd4bVQyd3hRM0JOYzE4MFoyYxAB,Manusia biasa 1,5,⭐⭐⭐⭐⭐,a year ago,6 reviews · 1 photo      
17,ChZDSUhNMG9nS0VJQ0FnSUNUNVotUlpnEAE,Irfan Fahruzi,1,⭐,2 years ago,6 reviews · 1 photo      
18,ChZDSUhNMG9nS0VJQ0FnSURlbTZyRmZ3EAE,Mohammad Zaenal,5,⭐⭐⭐⭐⭐,3 years ago,2 reviews      
19,ChZDSUhNMG9nS0VJQ0FnSUR1dnNYNlRREAE,Lucas Podolsky,5,⭐⭐⭐⭐⭐,4 years ago,     
20,ChdDSUhNMG9nS0VJQ0FnSUN1cGVmRnJnRRAB,Alifah Nur Octavian,5,⭐⭐⭐⭐⭐,4 years ago,5 reviews · 1 photo      
21,ChZDSUhNMG9nS0VJQ0FnSUM2MmVtcFhnEAE,Faiz Alfarizky Tofani,1,⭐,4 years ago,     
22,ChdDSUhNMG9nS0VJQ0FnSURLNV8ydDNBRRAB,gideon gardiawan,1,⭐,5 years ago,     
23,ChZDSUhNMG9nS0VJQ0FnSURndE5hNUJREAE,Ice Lemontea,5,⭐⭐⭐⭐⭐,8 years ago,2 reviews · 10 photos      
24,ChdDSUhNMG9nS0VJQ0FnSURBM2VMcDZBRRAB,Zam Zawi,5,⭐⭐⭐⭐⭐,9 years ago,     
----------ulasan_bpn_diy----------
no,id,Username,Rating,Stars,Date,Review Text
1,Ci9DQUlRQUNvZENodHljRjlvT21adGFEUkxPR0p3TmpCeWJGbG9lVGwwWm14VVRXYxAB,rudy salam,5,⭐⭐⭐⭐⭐,4 months ago,❣️
2,Ci9DQUlRQUNvZENodHljRjlvT2xoWE5HVXpSelI2WDFZd09XcGtjRTgzVFc1elVVRRAB,Virgo Parah,5,⭐⭐⭐⭐⭐,a year ago,"cool, fresh, comfortable, and fragrant"
3,ChZDSUhNMG9nS0VJQ0FnSUNXaE5tYUlREAE,Tommy Suryaputra,3,⭐⭐⭐,4 years ago,Service from the guard is very good though I am not sure that he is allowed to leave the guard post for doing that.
